state,state_code,year,month,all_births,white_births,black_births,hisp_births,all_denom,white_denom,black_denom,hisp_denom,otherrace_births,otherrace_denom
South Carolina,45,2021,February,4236,2344,1232,453,993775,583732,290757,70684,207,48602
South Carolina,45,2021,March,4621,2573,1313,506,993775,583732,290757,70684,229,48602
South Carolina,45,2021,April,4456,2559,1225,449,993775,583732,290757,70684,223,48602
South Carolina,45,2021,May,4578,2635,1219,491,993775,583732,290757,70684,233,48602
South Carolina,45,2021,June,4804,2711,1325,548,993775,583732,290757,70684,220,48602
South Carolina,45,2021,July,5064,2781,1449,553,993775,583732,290757,70684,281,48602
South Carolina,45,2021,August,5271,2919,1468,606,993775,583732,290757,70684,278,48602
South Carolina,45,2021,September,5129,2880,1394,602,993775,583732,290757,70684,253,48602
South Carolina,45,2021,October,4811,2639,1375,555,993775,583732,290757,70684,242,48602
South Carolina,45,2021,November,4834,2717,1318,542,993775,583732,290757,70684,257,48602
South Carolina,45,2021,December,4822,2678,1311,581,993775,583732,290757,70684,252,48602
South Carolina,45,2022,January,4671,2587,1291,556,1014941,596132,292676,75143,237,50990
South Carolina,45,2022,February,4344,2386,1187,535,1014941,596132,292676,75143,236,50990
South Carolina,45,2022,March,4835,2749,1287,542,1014941,596132,292676,75143,257,50990
South Carolina,45,2022,April,4583,2623,1204,511,1014941,596132,292676,75143,245,50990
South Carolina,45,2022,May,4583,2580,1189,557,1014941,596132,292676,75143,257,50990
South Carolina,45,2022,June,4676,2630,1208,571,1014941,596132,292676,75143,267,50990
South Carolina,45,2022,July,5012,2778,1353,614,1014941,596132,292676,75143,267,50990
South Carolina,45,2022,August,5551,3109,1504,671,1014941,596132,292676,75143,267,50990
South Carolina,45,2022,September,4826,2681,1225,643,1014941,596132,292676,75143,277,50990
South Carolina,45,2022,October,4731,2662,1178,632,1014941,596132,292676,75143,259,50990
South Carolina,45,2022,November,4861,2719,1312,598,1014941,596132,292676,75143,232,50990
South Carolina,45,2022,December,5147,2819,1395,643,1014941,596132,292676,75143,290,50990
South Carolina,45,2023,January,4856,2661,1324,607,NA,NA,NA,NA,264,NA
South Carolina,45,2023,February,4255,2361,1144,518,NA,NA,NA,NA,232,NA
South Carolina,45,2023,March,4820,2738,1203,615,NA,NA,NA,NA,264,NA
South Carolina,45,2023,April,4372,2432,1119,607,NA,NA,NA,NA,214,NA
South Carolina,45,2023,May,4725,2652,1199,622,NA,NA,NA,NA,252,NA
South Carolina,45,2023,June,4970,2784,1251,686,NA,NA,NA,NA,249,NA
South Carolina,45,2023,July,4801,2720,1152,688,NA,NA,NA,NA,241,NA
South Carolina,45,2023,August,5179,2878,1299,707,NA,NA,NA,NA,295,NA
South Carolina,45,2023,September,5066,2711,1287,791,NA,NA,NA,NA,277,NA
South Carolina,45,2023,October,4951,2707,1224,719,NA,NA,NA,NA,301,NA
South Carolina,45,2023,November,4880,2677,1253,673,NA,NA,NA,NA,277,NA
South Carolina,45,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
South Dakota,46,2016,January,988,690,29,48,158076,125831,3054,6437,221,22754
South Dakota,46,2016,February,926,673,30,41,158076,125831,3054,6437,182,22754
South Dakota,46,2016,March,1041,762,28,43,158076,125831,3054,6437,208,22754
South Dakota,46,2016,April,992,742,31,41,158076,125831,3054,6437,178,22754
South Dakota,46,2016,May,1025,718,33,58,158076,125831,3054,6437,216,22754
South Dakota,46,2016,June,1018,740,31,63,158076,125831,3054,6437,184,22754
South Dakota,46,2016,July,1074,788,29,57,158076,125831,3054,6437,200,22754
South Dakota,46,2016,August,1089,749,25,71,158076,125831,3054,6437,244,22754
South Dakota,46,2016,September,1092,794,39,44,158076,125831,3054,6437,215,22754
South Dakota,46,2016,October,996,727,22,53,158076,125831,3054,6437,194,22754
South Dakota,46,2016,November,1006,713,33,63,158076,125831,3054,6437,197,22754
South Dakota,46,2016,December,1028,741,33,52,158076,125831,3054,6437,202,22754
South Dakota,46,2017,January,948,659,28,48,158874,125863,3407,6546,213,23058
South Dakota,46,2017,February,923,631,31,48,158874,125863,3407,6546,213,23058
South Dakota,46,2017,March,1016,730,38,54,158874,125863,3407,6546,194,23058
South Dakota,46,2017,April,960,685,33,49,158874,125863,3407,6546,193,23058
South Dakota,46,2017,May,1073,769,33,52,158874,125863,3407,6546,219,23058
South Dakota,46,2017,June,1059,760,36,42,158874,125863,3407,6546,221,23058
South Dakota,46,2017,July,1089,774,41,50,158874,125863,3407,6546,224,23058
South Dakota,46,2017,August,1120,801,36,60,158874,125863,3407,6546,223,23058
South Dakota,46,2017,September,1021,731,22,64,158874,125863,3407,6546,204,23058
South Dakota,46,2017,October,1038,747,41,59,158874,125863,3407,6546,191,23058
South Dakota,46,2017,November,945,663,25,53,158874,125863,3407,6546,204,23058
South Dakota,46,2017,December,942,670,34,45,158874,125863,3407,6546,193,23058
South Dakota,46,2018,January,999,716,36,59,161576,126205,4158,7130,188,24083
South Dakota,46,2018,February,859,606,32,55,161576,126205,4158,7130,166,24083
South Dakota,46,2018,March,1048,744,30,60,161576,126205,4158,7130,214,24083
South Dakota,46,2018,April,1000,710,41,61,161576,126205,4158,7130,188,24083
South Dakota,46,2018,May,1061,771,38,56,161576,126205,4158,7130,196,24083
South Dakota,46,2018,June,1032,752,41,58,161576,126205,4158,7130,181,24083
South Dakota,46,2018,July,1020,702,41,52,161576,126205,4158,7130,225,24083
South Dakota,46,2018,August,1010,709,40,54,161576,126205,4158,7130,207,24083
South Dakota,46,2018,September,993,702,37,51,161576,126205,4158,7130,203,24083
South Dakota,46,2018,October,1016,734,13,57,161576,126205,4158,7130,212,24083
South Dakota,46,2018,November,908,663,31,50,161576,126205,4158,7130,164,24083
South Dakota,46,2018,December,947,672,36,48,161576,126205,4158,7130,191,24083
South Dakota,46,2019,January,903,639,22,52,162089,126666,4014,7429,190,23980
South Dakota,46,2019,February,889,634,35,47,162089,126666,4014,7429,173,23980
South Dakota,46,2019,March,927,649,35,46,162089,126666,4014,7429,197,23980
South Dakota,46,2019,April,947,685,39,50,162089,126666,4014,7429,173,23980
South Dakota,46,2019,May,996,726,43,48,162089,126666,4014,7429,179,23980
South Dakota,46,2019,June,1024,736,32,63,162089,126666,4014,7429,193,23980
South Dakota,46,2019,July,982,707,33,52,162089,126666,4014,7429,190,23980
South Dakota,46,2019,August,1051,743,38,55,162089,126666,4014,7429,215,23980
South Dakota,46,2019,September,972,688,33,49,162089,126666,4014,7429,202,23980
South Dakota,46,2019,October,971,675,29,77,162089,126666,4014,7429,190,23980
South Dakota,46,2019,November,856,615,41,43,162089,126666,4014,7429,157,23980
South Dakota,46,2019,December,931,657,36,60,162089,126666,4014,7429,178,23980
South Dakota,46,2020,January,910,630,27,59,164258,127096,4275,8004,194,24883
South Dakota,46,2020,February,862,613,34,61,164258,127096,4275,8004,154,24883
South Dakota,46,2020,March,910,636,35,64,164258,127096,4275,8004,175,24883
South Dakota,46,2020,April,939,680,31,48,164258,127096,4275,8004,180,24883
South Dakota,46,2020,May,947,675,35,43,164258,127096,4275,8004,194,24883
South Dakota,46,2020,June,952,670,30,57,164258,127096,4275,8004,195,24883
South Dakota,46,2020,July,1007,702,32,74,164258,127096,4275,8004,199,24883
South Dakota,46,2020,August,911,675,30,52,164258,127096,4275,8004,154,24883
South Dakota,46,2020,September,969,699,32,44,164258,127096,4275,8004,194,24883
South Dakota,46,2020,October,859,605,31,47,164258,127096,4275,8004,176,24883
South Dakota,46,2020,November,821,565,39,61,164258,127096,4275,8004,156,24883
South Dakota,46,2020,December,873,590,34,50,164258,127096,4275,8004,199,24883
South Dakota,46,2021,January,887,620,22,60,165766,127738,4417,8327,185,25284
South Dakota,46,2021,February,833,571,26,62,165766,127738,4417,8327,174,25284
South Dakota,46,2021,March,946,684,27,56,165766,127738,4417,8327,179,25284
South Dakota,46,2021,April,997,725,31,43,165766,127738,4417,8327,198,25284
South Dakota,46,2021,May,952,682,37,56,165766,127738,4417,8327,177,25284
South Dakota,46,2021,June,1027,750,32,55,165766,127738,4417,8327,190,25284
South Dakota,46,2021,July,992,692,41,68,165766,127738,4417,8327,191,25284
South Dakota,46,2021,August,978,709,33,61,165766,127738,4417,8327,175,25284
South Dakota,46,2021,September,1022,728,40,53,165766,127738,4417,8327,201,25284
South Dakota,46,2021,October,940,668,34,67,165766,127738,4417,8327,171,25284
South Dakota,46,2021,November,917,661,30,59,165766,127738,4417,8327,167,25284
South Dakota,46,2021,December,878,621,32,55,165766,127738,4417,8327,170,25284
South Dakota,46,2022,January,861,637,26,49,168448,129549,4618,9135,149,25146
South Dakota,46,2022,February,764,550,23,53,168448,129549,4618,9135,138,25146
South Dakota,46,2022,March,996,698,35,68,168448,129549,4618,9135,195,25146
South Dakota,46,2022,April,922,657,38,57,168448,129549,4618,9135,170,25146
South Dakota,46,2022,May,1001,740,28,55,168448,129549,4618,9135,178,25146
South Dakota,46,2022,June,997,718,26,64,168448,129549,4618,9135,189,25146
South Dakota,46,2022,July,1008,728,32,71,168448,129549,4618,9135,177,25146
South Dakota,46,2022,August,969,689,26,65,168448,129549,4618,9135,189,25146
South Dakota,46,2022,September,916,644,27,52,168448,129549,4618,9135,193,25146
South Dakota,46,2022,October,940,672,28,71,168448,129549,4618,9135,169,25146
South Dakota,46,2022,November,895,621,41,61,168448,129549,4618,9135,172,25146
South Dakota,46,2022,December,932,654,32,60,168448,129549,4618,9135,186,25146
South Dakota,46,2023,January,916,653,39,63,NA,NA,NA,NA,161,NA
South Dakota,46,2023,February,821,575,26,69,NA,NA,NA,NA,151,NA
South Dakota,46,2023,March,921,632,31,73,NA,NA,NA,NA,185,NA
South Dakota,46,2023,April,912,694,17,60,NA,NA,NA,NA,141,NA
South Dakota,46,2023,May,1060,778,41,61,NA,NA,NA,NA,180,NA
South Dakota,46,2023,June,928,672,30,66,NA,NA,NA,NA,160,NA
South Dakota,46,2023,July,987,698,26,74,NA,NA,NA,NA,189,NA
South Dakota,46,2023,August,1006,738,25,68,NA,NA,NA,NA,175,NA
South Dakota,46,2023,September,916,650,22,71,NA,NA,NA,NA,173,NA
South Dakota,46,2023,October,930,653,31,85,NA,NA,NA,NA,161,NA
South Dakota,46,2023,November,666,479,14,52,NA,NA,NA,NA,121,NA
South Dakota,46,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
Tennessee,47,2016,January,6485,4280,1322,614,1302973,917564,253243,75991,269,56175
Tennessee,47,2016,February,6267,4221,1227,584,1302973,917564,253243,75991,235,56175
Tennessee,47,2016,March,6651,4526,1240,587,1302973,917564,253243,75991,298,56175
Tennessee,47,2016,April,6401,4274,1279,611,1302973,917564,253243,75991,237,56175
Tennessee,47,2016,May,6613,4388,1274,642,1302973,917564,253243,75991,309,56175
Tennessee,47,2016,June,6892,4571,1359,656,1302973,917564,253243,75991,306,56175
Tennessee,47,2016,July,6989,4568,1446,676,1302973,917564,253243,75991,299,56175
Tennessee,47,2016,August,7306,4928,1402,673,1302973,917564,253243,75991,303,56175
Tennessee,47,2016,September,7048,4742,1355,650,1302973,917564,253243,75991,301,56175
Tennessee,47,2016,October,6879,4609,1295,665,1302973,917564,253243,75991,310,56175
Tennessee,47,2016,November,6578,4340,1327,630,1302973,917564,253243,75991,281,56175
Tennessee,47,2016,December,6698,4419,1363,643,1302973,917564,253243,75991,273,56175
Tennessee,47,2017,January,6650,4345,1411,613,1312517,919467,254792,79630,281,58628
Tennessee,47,2017,February,6204,4126,1227,571,1312517,919467,254792,79630,280,58628
Tennessee,47,2017,March,6610,4375,1312,636,1312517,919467,254792,79630,287,58628
Tennessee,47,2017,April,6057,4059,1172,569,1312517,919467,254792,79630,257,58628
Tennessee,47,2017,May,6623,4400,1277,659,1312517,919467,254792,79630,287,58628
Tennessee,47,2017,June,6661,4411,1316,632,1312517,919467,254792,79630,302,58628
Tennessee,47,2017,July,7059,4627,1429,691,1312517,919467,254792,79630,312,58628
Tennessee,47,2017,August,7563,5083,1458,695,1312517,919467,254792,79630,327,58628
Tennessee,47,2017,September,7123,4708,1421,688,1312517,919467,254792,79630,306,58628
Tennessee,47,2017,October,7111,4707,1412,670,1312517,919467,254792,79630,322,58628
Tennessee,47,2017,November,6695,4439,1304,651,1312517,919467,254792,79630,301,58628
Tennessee,47,2017,December,6660,4441,1311,609,1312517,919467,254792,79630,299,58628
Tennessee,47,2018,January,6697,4344,1398,657,1322103,923855,255803,82250,298,60195
Tennessee,47,2018,February,6072,3961,1241,572,1322103,923855,255803,82250,298,60195
Tennessee,47,2018,March,6807,4545,1335,618,1322103,923855,255803,82250,309,60195
Tennessee,47,2018,April,6337,4246,1218,578,1322103,923855,255803,82250,295,60195
Tennessee,47,2018,May,6800,4553,1264,682,1322103,923855,255803,82250,301,60195
Tennessee,47,2018,June,6567,4330,1272,630,1322103,923855,255803,82250,335,60195
Tennessee,47,2018,July,7016,4604,1374,709,1322103,923855,255803,82250,329,60195
Tennessee,47,2018,August,7335,4770,1502,725,1322103,923855,255803,82250,338,60195
Tennessee,47,2018,September,6845,4530,1343,665,1322103,923855,255803,82250,307,60195
Tennessee,47,2018,October,7008,4732,1325,656,1322103,923855,255803,82250,295,60195
Tennessee,47,2018,November,6629,4303,1335,640,1322103,923855,255803,82250,351,60195
Tennessee,47,2018,December,6638,4338,1314,692,1322103,923855,255803,82250,294,60195
Tennessee,47,2019,January,6801,4385,1424,690,1333861,928793,257347,84865,302,62856
Tennessee,47,2019,February,5961,3877,1195,601,1333861,928793,257347,84865,288,62856
Tennessee,47,2019,March,6327,4225,1196,615,1333861,928793,257347,84865,291,62856
Tennessee,47,2019,April,6391,4192,1236,664,1333861,928793,257347,84865,299,62856
Tennessee,47,2019,May,6887,4497,1363,719,1333861,928793,257347,84865,308,62856
Tennessee,47,2019,June,6348,4135,1212,666,1333861,928793,257347,84865,335,62856
Tennessee,47,2019,July,7068,4606,1387,732,1333861,928793,257347,84865,343,62856
Tennessee,47,2019,August,7360,4745,1443,795,1333861,928793,257347,84865,377,62856
Tennessee,47,2019,September,7047,4609,1364,759,1333861,928793,257347,84865,315,62856
Tennessee,47,2019,October,7077,4568,1388,751,1333861,928793,257347,84865,370,62856
Tennessee,47,2019,November,6330,4011,1318,704,1333861,928793,257347,84865,297,62856
Tennessee,47,2019,December,6853,4337,1446,741,1333861,928793,257347,84865,329,62856
Tennessee,47,2020,January,6582,4251,1268,750,1345434,935222,258179,88405,313,63628
Tennessee,47,2020,February,6006,3836,1180,687,1345434,935222,258179,88405,303,63628
Tennessee,47,2020,March,6392,4135,1224,721,1345434,935222,258179,88405,312,63628
Tennessee,47,2020,April,6189,4046,1137,723,1345434,935222,258179,88405,283,63628
Tennessee,47,2020,May,6480,4166,1276,726,1345434,935222,258179,88405,312,63628
Tennessee,47,2020,June,6599,4272,1278,737,1345434,935222,258179,88405,312,63628
Tennessee,47,2020,July,6924,4516,1340,785,1345434,935222,258179,88405,283,63628
Tennessee,47,2020,August,6968,4513,1381,771,1345434,935222,258179,88405,303,63628
Tennessee,47,2020,September,6881,4370,1378,797,1345434,935222,258179,88405,336,63628
Tennessee,47,2020,October,6605,4261,1296,750,1345434,935222,258179,88405,298,63628
Tennessee,47,2020,November,6269,3962,1266,720,1345434,935222,258179,88405,321,63628
Tennessee,47,2020,December,6794,4340,1389,761,1345434,935222,258179,88405,304,63628
Tennessee,47,2021,January,6326,4163,1234,663,1367581,948236,260339,93323,266,65683
Tennessee,47,2021,February,6058,3948,1189,663,1367581,948236,260339,93323,258,65683
Tennessee,47,2021,March,6809,4517,1265,703,1367581,948236,260339,93323,324,65683
Tennessee,47,2021,April,6360,4229,1157,678,1367581,948236,260339,93323,296,65683
Tennessee,47,2021,May,6552,4221,1212,785,1367581,948236,260339,93323,334,65683
Tennessee,47,2021,June,6892,4557,1238,782,1367581,948236,260339,93323,315,65683
Tennessee,47,2021,July,7183,4622,1336,869,1367581,948236,260339,93323,356,65683
Tennessee,47,2021,August,7354,4780,1364,889,1367581,948236,260339,93323,321,65683
Tennessee,47,2021,September,7425,4832,1378,865,1367581,948236,260339,93323,350,65683
Tennessee,47,2021,October,6947,4513,1257,853,1367581,948236,260339,93323,324,65683
Tennessee,47,2021,November,6675,4357,1209,822,1367581,948236,260339,93323,287,65683
Tennessee,47,2021,December,7136,4601,1365,879,1367581,948236,260339,93323,291,65683
Tennessee,47,2022,January,6853,4362,1293,899,1388097,960250,259503,99553,299,68791
Tennessee,47,2022,February,6029,3901,1087,803,1388097,960250,259503,99553,238,68791
Tennessee,47,2022,March,6898,4429,1265,896,1388097,960250,259503,99553,308,68791
Tennessee,47,2022,April,6460,4176,1132,831,1388097,960250,259503,99553,321,68791
Tennessee,47,2022,May,6431,4212,1051,864,1388097,960250,259503,99553,304,68791
Tennessee,47,2022,June,6772,4321,1206,890,1388097,960250,259503,99553,355,68791
Tennessee,47,2022,July,7109,4622,1197,985,1388097,960250,259503,99553,305,68791
Tennessee,47,2022,August,7545,4863,1312,1012,1388097,960250,259503,99553,358,68791
Tennessee,47,2022,September,7137,4635,1177,979,1388097,960250,259503,99553,346,68791
Tennessee,47,2022,October,6841,4384,1198,959,1388097,960250,259503,99553,300,68791
Tennessee,47,2022,November,6914,4311,1263,957,1388097,960250,259503,99553,383,68791
Tennessee,47,2022,December,7276,4602,1333,973,1388097,960250,259503,99553,368,68791
Tennessee,47,2023,January,6961,4428,1274,946,NA,NA,NA,NA,313,NA
Tennessee,47,2023,February,6340,4040,1142,853,NA,NA,NA,NA,305,NA
Tennessee,47,2023,March,6863,4458,1231,847,NA,NA,NA,NA,327,NA
Tennessee,47,2023,April,6329,4075,1055,897,NA,NA,NA,NA,302,NA
Tennessee,47,2023,May,6816,4381,1164,1001,NA,NA,NA,NA,270,NA
Tennessee,47,2023,June,6987,4479,1200,984,NA,NA,NA,NA,324,NA
Tennessee,47,2023,July,7279,4662,1229,1055,NA,NA,NA,NA,333,NA
Tennessee,47,2023,August,7677,4909,1291,1131,NA,NA,NA,NA,346,NA
Tennessee,47,2023,September,6938,4378,1201,1054,NA,NA,NA,NA,305,NA
Tennessee,47,2023,October,7060,4527,1163,1060,NA,NA,NA,NA,310,NA
Tennessee,47,2023,November,6790,4216,1230,1042,NA,NA,NA,NA,302,NA
Tennessee,47,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
Texas,48,2016,January,32147,10528,3860,15582,5806466,2176554,754733,2451029,2177,424150
Texas,48,2016,February,30502,10430,3692,14366,5806466,2176554,754733,2451029,2014,424150
Texas,48,2016,March,32876,11406,3995,15181,5806466,2176554,754733,2451029,2294,424150
Texas,48,2016,April,30713,10742,3635,14164,5806466,2176554,754733,2451029,2172,424150
Texas,48,2016,May,32164,11227,3759,14979,5806466,2176554,754733,2451029,2199,424150
Texas,48,2016,June,33164,11504,3928,15496,5806466,2176554,754733,2451029,2236,424150
Texas,48,2016,July,34136,11482,4245,16256,5806466,2176554,754733,2451029,2153,424150
Texas,48,2016,August,36329,12103,4435,17403,5806466,2176554,754733,2451029,2388,424150
Texas,48,2016,September,35356,11816,4304,16899,5806466,2176554,754733,2451029,2337,424150
Texas,48,2016,October,33970,11164,4173,16304,5806466,2176554,754733,2451029,2329,424150
Texas,48,2016,November,33166,10957,4178,15774,5806466,2176554,754733,2451029,2257,424150
Texas,48,2016,December,33524,10903,4358,15989,5806466,2176554,754733,2451029,2274,424150
Texas,48,2017,January,31612,10344,4061,15048,5885855,2168312,769499,2505706,2159,442338
Texas,48,2017,February,28586,9644,3631,13361,5885855,2168312,769499,2505706,1950,442338
Texas,48,2017,March,31048,10736,3875,14336,5885855,2168312,769499,2505706,2101,442338
Texas,48,2017,April,28879,9962,3533,13297,5885855,2168312,769499,2505706,2087,442338
Texas,48,2017,May,31172,10820,3874,14407,5885855,2168312,769499,2505706,2071,442338
Texas,48,2017,June,31570,10515,4013,14865,5885855,2168312,769499,2505706,2177,442338
Texas,48,2017,July,32582,10837,4158,15400,5885855,2168312,769499,2505706,2187,442338
Texas,48,2017,August,35028,11489,4324,16861,5885855,2168312,769499,2505706,2354,442338
Texas,48,2017,September,34122,11291,4355,16250,5885855,2168312,769499,2505706,2226,442338
Texas,48,2017,October,33358,11041,4239,15840,5885855,2168312,769499,2505706,2238,442338
Texas,48,2017,November,32146,10410,4026,15406,5885855,2168312,769499,2505706,2304,442338
Texas,48,2017,December,31947,10444,4153,15145,5885855,2168312,769499,2505706,2205,442338
Texas,48,2018,January,31911,10277,4221,15175,5975183,2173079,786516,2550647,2238,464941
Texas,48,2018,February,28552,9494,3725,13405,5975183,2173079,786516,2550647,1928,464941
Texas,48,2018,March,30737,10393,3857,14341,5975183,2173079,786516,2550647,2146,464941
Texas,48,2018,April,28814,9971,3694,13093,5975183,2173079,786516,2550647,2056,464941
Texas,48,2018,May,31014,10610,3834,14411,5975183,2173079,786516,2550647,2159,464941
Texas,48,2018,June,31240,10502,4006,14560,5975183,2173079,786516,2550647,2172,464941
Texas,48,2018,July,32772,10702,4159,15764,5975183,2173079,786516,2550647,2147,464941
Texas,48,2018,August,34415,11291,4347,16528,5975183,2173079,786516,2550647,2249,464941
Texas,48,2018,September,32903,10655,4183,15887,5975183,2173079,786516,2550647,2178,464941
Texas,48,2018,October,33292,11058,4060,15954,5975183,2173079,786516,2550647,2220,464941
Texas,48,2018,November,31561,10384,4045,15008,5975183,2173079,786516,2550647,2124,464941
Texas,48,2018,December,31413,10212,4013,15016,5975183,2173079,786516,2550647,2172,464941
Texas,48,2019,January,31581,10583,3994,14862,6037295,2180756,801117,2584352,2142,471070
Texas,48,2019,February,27908,9323,3590,13025,6037295,2180756,801117,2584352,1970,471070
Texas,48,2019,March,29472,10150,3547,13700,6037295,2180756,801117,2584352,2075,471070
Texas,48,2019,April,29527,10077,3623,13789,6037295,2180756,801117,2584352,2038,471070
Texas,48,2019,May,31399,10641,3846,14717,6037295,2180756,801117,2584352,2195,471070
Texas,48,2019,June,30086,9979,3762,14286,6037295,2180756,801117,2584352,2059,471070
Texas,48,2019,July,33653,10830,4256,16253,6037295,2180756,801117,2584352,2314,471070
Texas,48,2019,August,34444,11064,4295,16803,6037295,2180756,801117,2584352,2282,471070
Texas,48,2019,September,33262,10765,4135,16225,6037295,2180756,801117,2584352,2137,471070
Texas,48,2019,October,33432,11024,4139,15972,6037295,2180756,801117,2584352,2297,471070
Texas,48,2019,November,30458,9911,3873,14544,6037295,2180756,801117,2584352,2130,471070
Texas,48,2019,December,32377,10331,4266,15513,6037295,2180756,801117,2584352,2267,471070
Texas,48,2020,January,31514,10136,4068,15161,6115424,2191463,817043,2624855,2149,482063
Texas,48,2020,February,28462,9412,3574,13433,6115424,2191463,817043,2624855,2043,482063
Texas,48,2020,March,30309,10281,3678,14244,6115424,2191463,817043,2624855,2106,482063
Texas,48,2020,April,29011,9831,3691,13505,6115424,2191463,817043,2624855,1984,482063
Texas,48,2020,May,29461,10012,3657,13575,6115424,2191463,817043,2624855,2217,482063
Texas,48,2020,June,29663,9920,3665,14063,6115424,2191463,817043,2624855,2015,482063
Texas,48,2020,July,32483,10547,4082,15660,6115424,2191463,817043,2624855,2194,482063
Texas,48,2020,August,32708,10427,4131,16006,6115424,2191463,817043,2624855,2144,482063
Texas,48,2020,September,32451,10504,4093,15774,6115424,2191463,817043,2624855,2080,482063
Texas,48,2020,October,31956,10140,4056,15513,6115424,2191463,817043,2624855,2247,482063
Texas,48,2020,November,29808,9421,3913,14444,6115424,2191463,817043,2624855,2030,482063
Texas,48,2020,December,30364,9698,4035,14562,6115424,2191463,817043,2624855,2069,482063
Texas,48,2021,January,28426,9452,3661,13395,6156590,2184587,828177,2654764,1918,489062
Texas,48,2021,February,26792,9038,3362,12501,6156590,2184587,828177,2654764,1891,489062
Texas,48,2021,March,30340,10511,3745,13846,6156590,2184587,828177,2654764,2238,489062
Texas,48,2021,April,28647,9969,3499,13106,6156590,2184587,828177,2654764,2073,489062
Texas,48,2021,May,29387,9975,3629,13724,6156590,2184587,828177,2654764,2059,489062
Texas,48,2021,June,31080,10407,3913,14627,6156590,2184587,828177,2654764,2133,489062
Texas,48,2021,July,33019,10747,4094,15879,6156590,2184587,828177,2654764,2299,489062
Texas,48,2021,August,33864,11092,4293,16099,6156590,2184587,828177,2654764,2380,489062
Texas,48,2021,September,33904,10903,4138,16556,6156590,2184587,828177,2654764,2307,489062
Texas,48,2021,October,32661,10523,3966,15810,6156590,2184587,828177,2654764,2362,489062
Texas,48,2021,November,32111,10347,3951,15490,6156590,2184587,828177,2654764,2323,489062
Texas,48,2021,December,33363,10488,4120,16353,6156590,2184587,828177,2654764,2402,489062
Texas,48,2022,January,31375,9797,3858,15446,6294194,2199462,858512,2718383,2274,517837
Texas,48,2022,February,28856,9333,3558,13806,6294194,2199462,858512,2718383,2159,517837
Texas,48,2022,March,32268,10341,3992,15525,6294194,2199462,858512,2718383,2410,517837
Texas,48,2022,April,29814,9767,3572,14086,6294194,2199462,858512,2718383,2389,517837
Texas,48,2022,May,30452,9795,3653,14597,6294194,2199462,858512,2718383,2407,517837
Texas,48,2022,June,32148,10308,3956,15448,6294194,2199462,858512,2718383,2436,517837
Texas,48,2022,July,33486,10358,4237,16547,6294194,2199462,858512,2718383,2344,517837
Texas,48,2022,August,36498,11268,4583,17959,6294194,2199462,858512,2718383,2688,517837
Texas,48,2022,September,33875,10240,4060,17052,6294194,2199462,858512,2718383,2523,517837
Texas,48,2022,October,33019,10158,3920,16560,6294194,2199462,858512,2718383,2381,517837
Texas,48,2022,November,33353,10115,4096,16598,6294194,2199462,858512,2718383,2544,517837
Texas,48,2022,December,34597,10388,4319,17265,6294194,2199462,858512,2718383,2625,517837
Texas,48,2023,January,32526,9941,4049,16156,NA,NA,NA,NA,2380,NA
Texas,48,2023,February,28947,9132,3683,13937,NA,NA,NA,NA,2195,NA
Texas,48,2023,March,31392,9911,3891,15212,NA,NA,NA,NA,2378,NA
Texas,48,2023,April,28871,9173,3613,13808,NA,NA,NA,NA,2277,NA
Texas,48,2023,May,31643,9874,3841,15451,NA,NA,NA,NA,2477,NA
Texas,48,2023,June,32198,10083,3973,15668,NA,NA,NA,NA,2474,NA
Texas,48,2023,July,33148,10003,4112,16524,NA,NA,NA,NA,2509,NA
Texas,48,2023,August,35413,10678,4232,17796,NA,NA,NA,NA,2707,NA
Texas,48,2023,September,33628,10072,3938,17236,NA,NA,NA,NA,2382,NA
Texas,48,2023,October,34003,10505,3940,16920,NA,NA,NA,NA,2638,NA
Texas,48,2023,November,32527,9708,3859,16359,NA,NA,NA,NA,2601,NA
Texas,48,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
Utah,49,2016,January,3809,2800,36,653,662673,511539,6540,96777,320,47817
Utah,49,2016,February,3842,2911,44,566,662673,511539,6540,96777,321,47817
Utah,49,2016,March,4401,3319,44,670,662673,511539,6540,96777,368,47817
Utah,49,2016,April,4306,3278,36,632,662673,511539,6540,96777,360,47817
Utah,49,2016,May,4438,3305,39,681,662673,511539,6540,96777,413,47817
Utah,49,2016,June,4446,3331,44,716,662673,511539,6540,96777,355,47817
Utah,49,2016,July,4412,3320,34,684,662673,511539,6540,96777,374,47817
Utah,49,2016,August,4695,3548,43,757,662673,511539,6540,96777,347,47817
Utah,49,2016,September,4320,3250,34,678,662673,511539,6540,96777,358,47817
Utah,49,2016,October,4135,3059,61,675,662673,511539,6540,96777,340,47817
Utah,49,2016,November,3822,2828,55,649,662673,511539,6540,96777,290,47817
Utah,49,2016,December,3838,2842,53,605,662673,511539,6540,96777,338,47817
Utah,49,2017,January,3753,2761,47,627,675124,519283,6863,99744,318,49234
Utah,49,2017,February,3617,2719,51,592,675124,519283,6863,99744,255,49234
Utah,49,2017,March,4162,3151,42,624,675124,519283,6863,99744,345,49234
